State/Area,Year,Month,UnemploymentRate
New Mexico,2011,10,7.2
New Mexico,2011,11,7.2
New Mexico,2011,12,7.1
New Mexico,2012,01,7.0
New Mexico,2012,02,7.0
New Mexico,2012,03,7.0
New Mexico,2012,04,7.0
New Mexico,2012,05,7.0
New Mexico,2012,06,7.0
New Mexico,2012,07,6.9
New Mexico,2012,08,6.9
New Mexico,2012,09,6.9
New Mexico,2012,10,6.9
New Mexico,2012,11,6.9
New Mexico,2012,12,6.9
New Mexico,2013,01,7.0
New Mexico,2013,02,7.0
New Mexico,2013,03,7.0
New Mexico,2013,04,7.0
New Mexico,2013,05,6.9
New Mexico,2013,06,6.9
New Mexico,2013,07,6.9
New Mexico,2013,08,6.9
New Mexico,2013,09,6.8
New Mexico,2013,10,6.8
New Mexico,2013,11,6.8
New Mexico,2013,12,6.8
New Mexico,2014,01,6.8
New Mexico,2014,02,6.7
New Mexico,2014,03,6.7
New Mexico,2014,04,6.6
New Mexico,2014,05,6.6
New Mexico,2014,06,6.6
New Mexico,2014,07,6.5
New Mexico,2014,08,6.5
New Mexico,2014,09,6.5
New Mexico,2014,10,6.4
New Mexico,2014,11,6.4
New Mexico,2014,12,6.4
New Mexico,2015,01,6.5
New Mexico,2015,02,6.5
New Mexico,2015,03,6.6
New Mexico,2015,04,6.7
New Mexico,2015,05,6.7
New Mexico,2015,06,6.7
New Mexico,2015,07,6.7
New Mexico,2015,08,6.7
New Mexico,2015,09,6.6
New Mexico,2015,10,6.6
New Mexico,2015,11,6.5
New Mexico,2015,12,6.5
New Mexico,2016,01,6.5
New Mexico,2016,02,6.5
New Mexico,2016,03,6.5
New Mexico,2016,04,6.6
New Mexico,2016,05,6.7
New Mexico,2016,06,6.8
New Mexico,2016,07,6.9
New Mexico,2016,08,7.0
New Mexico,2016,09,7.0
New Mexico,2016,10,7.0
New Mexico,2016,11,7.0
New Mexico,2016,12,6.9
New Mexico,2017,01,6.8
New Mexico,2017,02,6.7
New Mexico,2017,03,6.6
New Mexico,2017,04,6.5
New Mexico,2017,05,6.3
New Mexico,2017,06,6.2
New Mexico,2017,07,6.0
New Mexico,2017,08,5.9
New Mexico,2017,09,5.8
New Mexico,2017,10,5.7
New Mexico,2017,11,5.5
New Mexico,2017,12,5.4
New Mexico,2018,01,5.2
New Mexico,2018,02,5.1
New Mexico,2018,03,4.9
New Mexico,2018,04,4.8
New Mexico,2018,05,4.8
New Mexico,2018,06,4.7
New Mexico,2018,07,4.7
New Mexico,2018,08,4.8
New Mexico,2018,09,4.9
New Mexico,2018,10,5.0
New Mexico,2018,11,5.1
New Mexico,2018,12,5.2
New Mexico,2019,01,5.1
New Mexico,2019,02,5.1
New Mexico,2019,03,5.0
New Mexico,2019,04,5.0
New Mexico,2019,05,5.0
New Mexico,2019,06,4.9
New Mexico,2019,07,4.9
New Mexico,2019,08,4.9
New Mexico,2019,09,4.9
New Mexico,2019,10,4.9
New Mexico,2019,11,4.9
New Mexico,2019,12,5.0
New Mexico,2020,01,5.1
New Mexico,2020,02,5.3
New Mexico,2020,03,5.9
New Mexico,2020,04,9.0
New Mexico,2020,05,9.3
New Mexico,2020,06,9.0
New Mexico,2020,07,9.0
New Mexico,2020,08,8.6
New Mexico,2020,09,8.7
New Mexico,2020,10,8.4
New Mexico,2020,11,8.4
New Mexico,2020,12,8.4
New Mexico,2021,01,8.2
New Mexico,2021,02,8.2
New Mexico,2021,03,8.0
New Mexico,2021,04,7.9
New Mexico,2021,05,7.5
New Mexico,2021,06,7.4
New Mexico,2021,07,7.1
New Mexico,2021,08,6.8
New Mexico,2021,09,6.3
New Mexico,2021,10,6.0
New Mexico,2021,11,5.8
New Mexico,2021,12,5.6
New Mexico,2022,01,5.4
New Mexico,2022,02,5.0
New Mexico,2022,03,4.7
New Mexico,2022,04,4.4
New Mexico,2022,05,4.2
New Mexico,2022,06,3.9
New Mexico,2022,07,3.6
New Mexico,2022,08,3.4
New Mexico,2022,09,3.5
New Mexico,2022,10,3.5
New Mexico,2022,11,3.6
New Mexico,2022,12,3.6
New Mexico,2023,01,3.6
New Mexico,2023,02,3.6
New Mexico,2023,03,3.6
New Mexico,2023,04,3.6
New Mexico,2023,05,3.6
New Mexico,2023,06,3.6
New Mexico,2023,07,3.6
New Mexico,2023,08,3.7
New Mexico,2023,09,3.7
New Mexico,2023,10,3.8
New Mexico,2023,11,3.8
New Mexico,2023,12,3.8
New Mexico,2024,01,3.8
New Mexico,2024,02,3.8
New Mexico,2024,03,3.9
New Mexico,2024,04,4.0
New Mexico,2024,05,4.1
New Mexico,2024,06,4.2
New Mexico,2024,07,4.3
New Mexico,2024,08,4.3
New Mexico,2024,09,4.3
New Mexico,2024,10,4.4
New Mexico,2024,11,4.4
New Mexico,2024,12,4.3
New Mexico,2025,01,4.4
New Mexico,2025,02,4.4
New Mexico,2025,03,4.3
New Mexico,2025,04,4.3
New Mexico,2025,05,4.2
New Mexico,2025,06,4.2
New Mexico,2025,07,4.2
New Mexico,2025,08,4.1
New Mexico,2025,09,4.1
New York,2000,01,4.7
New York,2000,02,4.6
New York,2000,03,4.6
New York,2000,04,4.6
New York,2000,05,4.5
New York,2000,06,4.5
New York,2000,07,4.5
New York,2000,08,4.5
New York,2000,09,4.5
New York,2000,10,4.4
New York,2000,11,4.3
New York,2000,12,4.3
New York,2001,01,4.2
New York,2001,02,4.2
New York,2001,03,4.2
New York,2001,04,4.3
New York,2001,05,4.4
New York,2001,06,4.6
New York,2001,07,4.8
New York,2001,08,5.0
New York,2001,09,5.3
New York,2001,10,5.6
New York,2001,11,5.8
New York,2001,12,6.0
New York,2002,01,6.2
New York,2002,02,6.3
New York,2002,03,6.3
New York,2002,04,6.3
New York,2002,05,6.3
New York,2002,06,6.2
New York,2002,07,6.1
New York,2002,08,6.1
New York,2002,09,6.1
New York,2002,10,6.1
New York,2002,11,6.2
New York,2002,12,6.2
New York,2003,01,6.3
New York,2003,02,6.3
New York,2003,03,6.4
New York,2003,04,6.4
New York,2003,05,6.4
New York,2003,06,6.5
New York,2003,07,6.5
New York,2003,08,6.5
New York,2003,09,6.5
New York,2003,10,6.4
New York,2003,11,6.4
New York,2003,12,6.4
New York,2004,01,6.3
New York,2004,02,6.3
New York,2004,03,6.2
New York,2004,04,6.2
New York,2004,05,6.0
New York,2004,06,5.9
New York,2004,07,5.8
New York,2004,08,5.6
New York,2004,09,5.5
New York,2004,10,5.4
New York,2004,11,5.3
New York,2004,12,5.2
New York,2005,01,5.1
New York,2005,02,5.1
New York,2005,03,5.0
New York,2005,04,4.9
New York,2005,05,4.9
New York,2005,06,4.9
New York,2005,07,4.9
New York,2005,08,5.0
New York,2005,09,5.0
New York,2005,10,4.9
New York,2005,11,4.9
New York,2005,12,4.8
New York,2006,01,4.8
New York,2006,02,4.7
New York,2006,03,4.7
New York,2006,04,4.6
New York,2006,05,4.6
New York,2006,06,4.6
New York,2006,07,4.5
New York,2006,08,4.4
New York,2006,09,4.4
New York,2006,10,4.3
New York,2006,11,4.2
New York,2006,12,4.2
New York,2007,01,4.2
New York,2007,02,4.2
New York,2007,03,4.2
New York,2007,04,4.2
New York,2007,05,4.3
New York,2007,06,4.4
New York,2007,07,4.5
New York,2007,08,4.5
New York,2007,09,4.6
New York,2007,10,4.6
New York,2007,11,4.7
New York,2007,12,4.7
New York,2008,01,4.7
New York,2008,02,4.7
New York,2008,03,4.8
New York,2008,04,4.9
New York,2008,05,5.0
New York,2008,06,5.1
New York,2008,07,5.3
New York,2008,08,5.5
New York,2008,09,5.7
New York,2008,10,6.0
New York,2008,11,6.3
New York,2008,12,6.7
New York,2009,01,7.1
New York,2009,02,7.5
New York,2009,03,7.9
New York,2009,04,8.2
New York,2009,05,8.4
New York,2009,06,8.5
New York,2009,07,8.6
New York,2009,08,8.7
New York,2009,09,8.8
New York,2009,10,8.9
New York,2009,11,9.0
New York,2009,12,9.0
New York,2010,01,9.0
New York,2010,02,9.0
New York,2010,03,8.9
New York,2010,04,8.9
New York,2010,05,8.8
New York,2010,06,8.7
New York,2010,07,8.7
New York,2010,08,8.6
New York,2010,09,8.6
New York,2010,10,8.6
New York,2010,11,8.5
New York,2010,12,8.5
New York,2011,01,8.4
New York,2011,02,8.3
New York,2011,03,8.2
New York,2011,04,8.2
New York,2011,05,8.2
New York,2011,06,8.3
New York,2011,07,8.3
New York,2011,08,8.4
New York,2011,09,8.4
New York,2011,10,8.5
New York,2011,11,8.5
New York,2011,12,8.6
New York,2012,01,8.6
New York,2012,02,8.7
New York,2012,03,8.7
New York,2012,04,8.8
New York,2012,05,8.8
New York,2012,06,8.8
New York,2012,07,8.8
New York,2012,08,8.7
New York,2012,09,8.6
New York,2012,10,8.5
New York,2012,11,8.4
New York,2012,12,8.4
New York,2013,01,8.3
New York,2013,02,8.2
New York,2013,03,8.1
New York,2013,04,8.0
New York,2013,05,8.0
New York,2013,06,7.9
New York,2013,07,7.9
New York,2013,08,7.8
New York,2013,09,7.7
New York,2013,10,7.5
New York,2013,11,7.3
New York,2013,12,7.1
New York,2014,01,7.0
New York,2014,02,6.8
New York,2014,03,6.7
New York,2014,04,6.6
New York,2014,05,6.4
New York,2014,06,6.3
New York,2014,07,6.2
New York,2014,08,6.1
New York,2014,09,6.0
New York,2014,10,5.9
New York,2014,11,5.8
New York,2014,12,5.7
New York,2015,01,5.7
New York,2015,02,5.6
New York,2015,03,5.6
New York,2015,04,5.5
New York,2015,05,5.4
New York,2015,06,5.3
New York,2015,07,5.1
New York,2015,08,5.0
New York,2015,09,4.9
New York,2015,10,4.9
New York,2015,11,4.8
New York,2015,12,4.8
New York,2016,01,4.8
New York,2016,02,4.8
New York,2016,03,4.8
New York,2016,04,4.8
New York,2016,05,4.8
New York,2016,06,4.9
New York,2016,07,4.9
New York,2016,08,5.0
New York,2016,09,5.0
New York,2016,10,5.0
New York,2016,11,4.9
New York,2016,12,4.8
New York,2017,01,4.7
New York,2017,02,4.6
New York,2017,03,4.6
New York,2017,04,4.6
New York,2017,05,4.6
New York,2017,06,4.6
New York,2017,07,4.7
New York,2017,08,4.7
New York,2017,09,4.7
New York,2017,10,4.7
New York,2017,11,4.6
New York,2017,12,4.6
New York,2018,01,4.5
New York,2018,02,4.4
New York,2018,03,4.3
New York,2018,04,4.2
New York,2018,05,4.1
New York,2018,06,4.0
New York,2018,07,3.9
New York,2018,08,3.9
New York,2018,09,3.9
New York,2018,10,4.0
New York,2018,11,4.0
New York,2018,12,4.0
New York,2019,01,4.0
New York,2019,02,3.9
New York,2019,03,3.9
New York,2019,04,3.8
New York,2019,05,3.8
New York,2019,06,3.8
New York,2019,07,3.8
New York,2019,08,3.9
New York,2019,09,3.9
New York,2019,10,3.9
New York,2019,11,4.0
New York,2019,12,4.0
New York,2020,01,4.1
New York,2020,02,4.2
New York,2020,03,4.2
New York,2020,04,15.7
New York,2020,05,16.7
New York,2020,06,13.6
New York,2020,07,12.6
New York,2020,08,10.8
New York,2020,09,10.2
New York,2020,10,9.2
New York,2020,11,8.9
New York,2020,12,8.7
New York,2021,01,8.6
New York,2021,02,8.4
New York,2021,03,8.1
New York,2021,04,7.9
New York,2021,05,7.5
New York,2021,06,7.5
New York,2021,07,7.1
New York,2021,08,6.8
New York,2021,09,6.2
New York,2021,10,5.9
New York,2021,11,5.6
New York,2021,12,5.4
New York,2022,01,5.2
New York,2022,02,4.8
New York,2022,03,4.6
New York,2022,04,4.5
New York,2022,05,4.3
New York,2022,06,4.2
New York,2022,07,4.0
New York,2022,08,3.8
New York,2022,09,3.9
New York,2022,10,4.0
New York,2022,11,4.1
New York,2022,12,4.1
New York,2023,01,4.0
New York,2023,02,4.0
New York,2023,03,4.0
New York,2023,04,3.9
New York,2023,05,3.9
New York,2023,06,3.9
New York,2023,07,4.0
New York,2023,08,4.1
New York,2023,09,4.1
New York,2023,10,4.2
New York,2023,11,4.2
New York,2023,12,4.2
New York,2024,01,4.2
New York,2024,02,4.1
New York,2024,03,4.2
New York,2024,04,4.2
New York,2024,05,4.3
New York,2024,06,4.3
New York,2024,07,4.4
New York,2024,08,4.4
New York,2024,09,4.4
New York,2024,10,4.4
New York,2024,11,4.4
New York,2024,12,4.4
New York,2025,01,4.4
New York,2025,02,4.3
New York,2025,03,4.2
New York,2025,04,4.2
New York,2025,05,4.0
New York,2025,06,4.0
New York,2025,07,4.0
New York,2025,08,4.0
New York,2025,09,4.2
New York city,2000,01,6.0
New York city,2000,02,6.0
New York city,2000,03,5.9
New York city,2000,04,5.9
New York city,2000,05,5.9
New York city,2000,06,5.8
New York city,2000,07,5.8
New York city,2000,08,5.7
New York city,2000,09,5.6
New York city,2000,10,5.5
New York city,2000,11,5.4
New York city,2000,12,5.3
New York city,2001,01,5.3
New York city,2001,02,5.3
New York city,2001,03,5.3
New York city,2001,04,5.3
New York city,2001,05,5.4
New York city,2001,06,5.6
New York city,2001,07,5.9
New York city,2001,08,6.2
New York city,2001,09,6.6
New York city,2001,10,7.0
New York city,2001,11,7.3
New York city,2001,12,7.6
New York city,2002,01,7.8
New York city,2002,02,8.0
New York city,2002,03,8.1
New York city,2002,04,8.1
New York city,2002,05,8.1
New York city,2002,06,8.0
New York city,2002,07,7.9
New York city,2002,08,7.9
New York city,2002,09,8.0
New York city,2002,10,8.1
New York city,2002,11,8.2
New York city,2002,12,8.3
New York city,2003,01,8.4
New York city,2003,02,8.4
New York city,2003,03,8.4
New York city,2003,04,8.4
New York city,2003,05,8.4
New York city,2003,06,8.4
New York city,2003,07,8.4
New York city,2003,08,8.3
New York city,2003,09,8.3
New York city,2003,10,8.1
New York city,2003,11,8.0
New York city,2003,12,7.9
New York city,2004,01,7.8
New York city,2004,02,7.7
New York city,2004,03,7.6
New York city,2004,04,7.5
New York city,2004,05,7.3
New York city,2004,06,7.2
New York city,2004,07,6.9
New York city,2004,08,6.7
New York city,2004,09,6.5
New York city,2004,10,6.3
New York city,2004,11,6.1
New York city,2004,12,6.0
New York city,2005,01,5.9
New York city,2005,02,5.8
New York city,2005,03,5.7
New York city,2005,04,5.6
New York city,2005,05,5.6
New York city,2005,06,5.5
New York city,2005,07,5.6
New York city,2005,08,5.6
New York city,2005,09,5.6
New York city,2005,10,5.6
New York city,2005,11,5.6
New York city,2005,12,5.5
New York city,2006,01,5.4
New York city,2006,02,5.2
New York city,2006,03,5.1
New York city,2006,04,5.1
New York city,2006,05,5.0
New York city,2006,06,4.9
New York city,2006,07,4.8
New York city,2006,08,4.7
New York city,2006,09,4.6
New York city,2006,10,4.5
New York city,2006,11,4.5
New York city,2006,12,4.5
New York city,2007,01,4.5
New York city,2007,02,4.5
New York city,2007,03,4.6
New York city,2007,04,4.7
New York city,2007,05,4.8
New York city,2007,06,4.9
New York city,2007,07,5.0
New York city,2007,08,5.0
New York city,2007,09,5.0
New York city,2007,10,5.0
New York city,2007,11,5.0
New York city,2007,12,5.0
New York city,2008,01,5.0
New York city,2008,02,4.9
New York city,2008,03,4.9
New York city,2008,04,5.0
New York city,2008,05,5.1
New York city,2008,06,5.2
New York city,2008,07,5.4
New York city,2008,08,5.6
New York city,2008,09,5.8
New York city,2008,10,6.2
New York city,2008,11,6.6
New York city,2008,12,7.0
New York city,2009,01,7.5
New York city,2009,02,8.0
New York city,2009,03,8.6
New York city,2009,04,9.0
New York city,2009,05,9.3
New York city,2009,06,9.5
New York city,2009,07,9.7
New York city,2009,08,9.9
New York city,2009,09,10.0
New York city,2009,10,10.1
New York city,2009,11,10.1
New York city,2009,12,10.1
New York city,2010,01,10.1
New York city,2010,02,10.0
New York city,2010,03,9.9
New York city,2010,04,9.8
New York city,2010,05,9.7
New York city,2010,06,9.6
New York city,2010,07,9.5
New York city,2010,08,9.4
New York city,2010,09,9.4
New York city,2010,10,9.3
New York city,2010,11,9.2
New York city,2010,12,9.1
New York city,2011,01,9.0
New York city,2011,02,8.9
New York city,2011,03,8.9
New York city,2011,04,8.9
New York city,2011,05,8.9
New York city,2011,06,9.0
New York city,2011,07,9.1
New York city,2011,08,9.2
New York city,2011,09,9.3
New York city,2011,10,9.4
New York city,2011,11,9.5
New York city,2011,12,9.5
New York city,2012,01,9.6
New York city,2012,02,9.6
New York city,2012,03,9.6
New York city,2012,04,9.7
New York city,2012,05,9.7
New York city,2012,06,9.6
New York city,2012,07,9.5
New York city,2012,08,9.4
New York city,2012,09,9.3
New York city,2012,10,9.2
New York city,2012,11,9.2
New York city,2012,12,9.2
New York city,2013,01,9.1
New York city,2013,02,9.1
New York city,2013,03,9.0
New York city,2013,04,9.0
New York city,2013,05,8.9
New York city,2013,06,9.0
New York city,2013,07,9.0
New York city,2013,08,8.9
New York city,2013,09,8.8
New York city,2013,10,8.6
New York city,2013,11,8.4
New York city,2013,12,8.2
New York city,2014,01,8.0
New York city,2014,02,7.8
New York city,2014,03,7.7
New York city,2014,04,7.5
New York city,2014,05,7.4
New York city,2014,06,7.1
New York city,2014,07,6.9
New York city,2014,08,6.7
New York city,2014,09,6.6
New York city,2014,10,6.5
New York city,2014,11,6.4
New York city,2014,12,6.3
New York city,2015,01,6.2
New York city,2015,02,6.2
New York city,2015,03,6.0
New York city,2015,04,5.9
New York city,2015,05,5.7
New York city,2015,06,5.5
New York city,2015,07,5.3
New York city,2015,08,5.2
New York city,2015,09,5.1
New York city,2015,10,5.1
New York city,2015,11,5.2
New York city,2015,12,5.2
New York city,2016,01,5.2
New York city,2016,02,5.2
New York city,2016,03,5.2
New York city,2016,04,5.1
New York city,2016,05,5.1
New York city,2016,06,5.2
New York city,2016,07,5.3
New York city,2016,08,5.3
New York city,2016,09,5.3
New York city,2016,10,5.2
New York city,2016,11,5.0
New York city,2016,12,4.9
New York city,2017,01,4.7
New York city,2017,02,4.6
New York city,2017,03,4.5
New York city,2017,04,4.5
New York city,2017,05,4.5
New York city,2017,06,4.6
New York city,2017,07,4.6
New York city,2017,08,4.6
New York city,2017,09,4.5
New York city,2017,10,4.5
New York city,2017,11,4.4
New York city,2017,12,4.4
New York city,2018,01,4.3
New York city,2018,02,4.3
New York city,2018,03,4.2
New York city,2018,04,4.1
New York city,2018,05,4.1
New York city,2018,06,4.0
New York city,2018,07,4.0
New York city,2018,08,4.0
New York city,2018,09,4.1
New York city,2018,10,4.2
New York city,2018,11,4.3
New York city,2018,12,4.3
New York city,2019,01,4.3
New York city,2019,02,4.3
New York city,2019,03,4.2
New York city,2019,04,4.0
New York city,2019,05,3.9
New York city,2019,06,3.9
New York city,2019,07,3.8
New York city,2019,08,3.8
New York city,2019,09,3.8
New York city,2019,10,3.8
New York city,2019,11,3.9
New York city,2019,12,4.0
New York city,2020,01,4.1
New York city,2020,02,4.3
New York city,2020,03,4.5
New York city,2020,04,12.7
New York city,2020,05,21.5
New York city,2020,06,17.2
New York city,2020,07,16.6
New York city,2020,08,14.8
New York city,2020,09,14.3
New York city,2020,10,13.2
New York city,2020,11,12.9
New York city,2020,12,12.6
New York city,2021,01,12.3
New York city,2021,02,11.9
New York city,2021,03,11.5
New York city,2021,04,11.2
New York city,2021,05,10.5
New York city,2021,06,10.6
New York city,2021,07,10.0
New York city,2021,08,9.6
New York city,2021,09,8.8
New York city,2021,10,8.4
New York city,2021,11,8.0
New York city,2021,12,8.0
New York city,2022,01,7.7
New York city,2022,02,7.0
New York city,2022,03,6.4
New York city,2022,04,6.1
New York city,2022,05,5.7
New York city,2022,06,5.4
New York city,2022,07,5.0
New York city,2022,08,4.5
New York city,2022,09,4.8
New York city,2022,10,5.0
New York city,2022,11,5.2
New York city,2022,12,5.3
New York city,2023,01,5.3
New York city,2023,02,5.2
New York city,2023,03,5.2
New York city,2023,04,5.1
New York city,2023,05,5.0
New York city,2023,06,4.9
New York city,2023,07,4.9
New York city,2023,08,4.9
New York city,2023,09,4.9
New York city,2023,10,4.9
New York city,2023,11,4.9
New York city,2023,12,4.9
New York city,2024,01,4.9
New York city,2024,02,4.9
New York city,2024,03,4.9
New York city,2024,04,5.0
New York city,2024,05,5.2
New York city,2024,06,5.3
New York city,2024,07,5.4
New York city,2024,08,5.5
New York city,2024,09,5.5
New York city,2024,10,5.6
New York city,2024,11,5.6
New York city,2024,12,5.6
New York city,2025,01,5.5
New York city,2025,02,5.3
New York city,2025,03,5.1
New York city,2025,04,5.0
New York city,2025,05,4.8
New York city,2025,06,4.7
New York city,2025,07,4.8
New York city,2025,08,4.9
New York city,2025,09,5.1
Los Angeles County,2000,01,5.7
Los Angeles County,2000,02,5.6
Los Angeles County,2000,03,5.6
Los Angeles County,2000,04,5.6
Los Angeles County,2000,05,5.6
Los Angeles County,2000,06,5.6
Los Angeles County,2000,07,5.5
Los Angeles County,2000,08,5.4
Los Angeles County,2000,09,5.3
Los Angeles County,2000,10,5.1
Los Angeles County,2000,11,5.1
Los Angeles County,2000,12,5.0
Los Angeles County,2001,01,5.0
Los Angeles County,2001,02,5.0
Los Angeles County,2001,03,5.1
Los Angeles County,2001,04,5.2
Los Angeles County,2001,05,5.3
Los Angeles County,2001,06,5.4
Los Angeles County,2001,07,5.6
Los Angeles County,2001,08,5.9
Los Angeles County,2001,09,6.1
Los Angeles County,2001,10,6.4
Los Angeles County,2001,11,6.6
Los Angeles County,2001,12,6.7
Los Angeles County,2002,01,6.9
Los Angeles County,2002,02,7.0
Los Angeles County,2002,03,7.0
Los Angeles County,2002,04,7.0
Los Angeles County,2002,05,7.0
Los Angeles County,2002,06,6.9
Los Angeles County,2002,07,6.8
Los Angeles County,2002,08,6.7
Los Angeles County,2002,09,6.7
Los Angeles County,2002,10,6.7
Los Angeles County,2002,11,6.7
Los Angeles County,2002,12,6.8
Los Angeles County,2003,01,6.8
Los Angeles County,2003,02,6.9
Los Angeles County,2003,03,6.9
Los Angeles County,2003,04,7.0
Los Angeles County,2003,05,7.0
Los Angeles County,2003,06,7.1
Los Angeles County,2003,07,7.2
Los Angeles County,2003,08,7.2
Los Angeles County,2003,09,7.2
Los Angeles County,2003,10,7.1
Los Angeles County,2003,11,7.0
Los Angeles County,2003,12,6.9
Los Angeles County,2004,01,6.8
Los Angeles County,2004,02,6.8
Los Angeles County,2004,03,6.8
Los Angeles County,2004,04,6.8
Los Angeles County,2004,05,6.7
Los Angeles County,2004,06,6.6
Los Angeles County,2004,07,6.5
Los Angeles County,2004,08,6.4
Los Angeles County,2004,09,6.3
Los Angeles County,2004,10,6.2
Los Angeles County,2004,11,6.1
Los Angeles County,2004,12,6.0
Los Angeles County,2005,01,5.9
Los Angeles County,2005,02,5.8
Los Angeles County,2005,03,5.7
Los Angeles County,2005,04,5.5
Los Angeles County,2005,05,5.4
Los Angeles County,2005,06,5.2
Los Angeles County,2005,07,5.1
Los Angeles County,2005,08,5.0
Los Angeles County,2005,09,5.0
Los Angeles County,2005,10,5.1
Los Angeles County,2005,11,5.1
Los Angeles County,2005,12,5.1
Los Angeles County,2006,01,5.0
Los Angeles County,2006,02,5.0
Los Angeles County,2006,03,4.9
Los Angeles County,2006,04,4.8
Los Angeles County,2006,05,4.8
Los Angeles County,2006,06,4.8
Los Angeles County,2006,07,4.7
Los Angeles County,2006,08,4.7
Los Angeles County,2006,09,4.6
Los Angeles County,2006,10,4.6
Los Angeles County,2006,11,4.6
Los Angeles County,2006,12,4.6
Los Angeles County,2007,01,4.7
Los Angeles County,2007,02,4.7
Los Angeles County,2007,03,4.8
Los Angeles County,2007,04,4.8
Los Angeles County,2007,05,4.9
Los Angeles County,2007,06,4.9
Los Angeles County,2007,07,5.0
Los Angeles County,2007,08,5.1
Los Angeles County,2007,09,5.3
Los Angeles County,2007,10,5.4
Los Angeles County,2007,11,5.5
Los Angeles County,2007,12,5.6
Los Angeles County,2008,01,5.7
Los Angeles County,2008,02,5.9
Los Angeles County,2008,03,6.2
Los Angeles County,2008,04,6.5
Los Angeles County,2008,05,6.9
Los Angeles County,2008,06,7.3
Los Angeles County,2008,07,7.6
Los Angeles County,2008,08,8.0
Los Angeles County,2008,09,8.4
Los Angeles County,2008,10,8.8
